energy,intensity
444.99817677254049,-0.0051358551700130105
445.01814455937176,-0.0050799279335228473
445.03811234620298,-0.0050243243992965621
445.05808013303425,-0.0049690437170908687
445.07804791986553,-0.0049140850366629525
445.09801570669674,-0.0048594475077700016
445.11798349352802,-0.0048051302801687323
445.13795128035929,-0.00475113250361633
445.15791906719051,-0.0046974533278699758
445.17788685402178,-0.0046440919026863947
445.19785464085305,-0.004591047377822767
445.21782242768433,-0.004538318903036128
445.23779021451554,-0.0044859056280836486
445.25775800134682,-0.0044338067027220622
445.27772578817809,-0.0043820212767085509
445.2976935750093,-0.0043305484998002854
445.31766136184058,-0.0042793875217540037
445.33762914867185,-0.0042285374923268833
445.35759693550307,-0.0041779975612760969
445.37756472233434,-0.0041277668783583849
445.39753250916561,-0.0040778445933309206
445.41750029599683,-0.0040282298559508774
445.4374680828281,-0.0039789218159749975
445.45743586965938,-0.0039299196231604534
445.47740365649059,-0.0038812224272644154
445.49737144332187,-0.0038328293780436323
445.51733923015314,-0.0037847396252552743
445.53730701698441,-0.0037369523186563699
445.55727480381563,-0.0036894666080040843
445.5772425906469,-0.0036422816430551753
445.59721037747818,-0.0035953965735668093
445.61717816430939,-0.0035488105492961449
445.63714595114067,-0.0035025227199999487
445.65711373797194,-0.0034565322354353834
445.67708152480316,-0.0034108382453596066
445.69704931163443,-0.0033654398995293881
445.7170170984657,-0.0033203363477018865
445.73698488529692,-0.0032755267396342596
445.75695267212819,-0.0032310102250832813
445.77692045895947,-0.0031867859538061098
445.79688824579068,-0.0031428530755598979
445.81685603262196,-0.0030992107401014253
445.83682381945323,-0.0030558580971878475
445.8567916062845,-0.0030127942965761908
445.87675939311572,-0.0029700184880236094
445.89672717994699,-0.0029275298212868887
445.91669496677827,-0.0028853274461231797
445.93666275360948,-0.0028434105122896276
445.95663054044076,-0.002801778169543028
445.97659832727203,-0.0027604295676405279
445.99656611410325,-0.0027193638563392723
446.01653390093452,-0.0026785801853960582
446.03650168776579,-0.0026380777045680302
446.05646947459701,-0.0025978555636123344
446.07643726142828,-0.0025579129122857689
446.09640504825956,-0.0025182489003454794
446.11637283509077,-0.0024788626775486058
446.13634062192205,-0.0024397533936519555
446.15630840875332,-0.0024009201984126673
446.17627619558459,-0.0023623622415877717
446.19624398241581,-0.0023240786729344077
446.21621176924708,-0.0022860686422093851
446.23617955607835,-0.0022483312991698431
446.25614734290957,-0.0022108657935729177
446.27611512974084,-0.0021736712751754248
446.29608291657212,-0.002136746893734501
446.31605070340333,-0.0021000917990072797
446.33601849023461,-0.0020637051407505803
446.35598627706588,-0.0020275860687215381
446.3759540638971,-0.0019917337326772842
446.39592185072837,-0.0019561472823746437
446.41588963755964,-0.0019208258675707472
446.43585742439086,-0.001885768638022724
446.45582521122213,-0.0018509747434874053
446.47579299805341,-0.0018164433337219184
446.49576078488468,-0.0017821735584832945
446.5157285717159,-0.0017481645675286584
446.53569635854717,-0.0017144155106148464
446.55566414537844,-0.0016809255374989848
446.57563193220966,-0.0016476937979381971
446.59559971904093,-0.0016147194416893218
446.61556750587221,-0.0015820016185094871
446.63553529270342,-0.0015495394781558109
446.6555030795347,-0.0015173321703851376
446.67547086636597,-0.0014853788449545923
446.69543865319719,-0.0014536786516212911
446.71540644002846,-0.0014222307401420857
446.73537422685973,-0.0013910342602740941
446.75534201369095,-0.0013600883617744335
446.77530980052222,-0.0013293921943999581
446.7952775873535,-0.0012989449079077854
446.81524537418471,-0.0012687456520550291
446.83521316101599,-0.0012387935765985486
446.85518094784726,-0.0012090878312954576
446.87514873467853,-0.0011796275659027859
446.89511652150975,-0.0011504119301776463
446.91508430834102,-0.001121440073876902
446.9350520951723,-0.0010927111467576654
446.95501988200351,-0.0010642242985770471
446.97498766883479,-0.0010359786790919124
446.99495545566606,-0.0010079734380593745
447.01492324249728,-0.00098020772523653974
447.03489102932855,-0.0009526806903802802
447.05485881615982,-0.00092539148324770467
447.07482660299104,-0.0008983392535959195
447.09479438982231,-0.00087152315118179855
447.11476217665358,-0.00084494232576244979
447.1347299634848,-0.00081859592709497596
447.15469775031607,-0.00079248310493625746
447.17466553714735,-0.00076660300904340007
447.19463332397862,-0.00074095478917343021
447.21460111080984,-0.00071553759508345238
447.23456889764111,-0.00069035057653034891
447.25453668447238,-0.00066539288327122277
447.2745044713036,-0.00064066366506317269
447.29447225813487,-0.00061616207166308797
447.31444004496615,-0.0005918872528280683
447.33440783179736,-0.0005678383583152119
447.35437561862864,-0.00054401453788141009
447.37434340545991,-0.00052041494128376249
447.39431119229113,-0.00049703871827936241
447.4142789791224,-0.000473885018625107
447.43424676595367,-0.00045095299207809412
447.45421455278489,-0.00042824178839541546
447.47418233961616,-0.00040575055733397164
447.49415012644744,-0.00038347844865085765
447.51411791327871,-0.00036142461210310182
447.53408570010993,-0.00033958819744779503
447.5540534869412,-0.00031796835444184454
447.57402127377247,-0.00029656423284233946
447.59398906060369,-0.00027537498240637153
447.61395684743496,-0.00025439975289084709
447.63392463426624,-0.00023363769405285772
447.65389242109745,-0.00021308795564949065
447.67386020792873,-0.00019274968743765759
447.69382799476,-0.00017262203917444796
447.71379578159122,-0.0001527041606169458
447.73376356842249,-0.0001329952015220686
447.75373135525376,-0.0001134943116469018
447.77369914208498,-9.4200640748530093e-05
447.79366692891625,-7.5113338583872267e-05
447.81363471574753,-5.6231554910013092e-05
447.8336025025788,-3.7554439483981474e-05
447.85357028941002,-1.9081142062859983e-05
447.87353807624129,-8.1081240357261516e-07
447.89350586307256,1.7257399736799333e-05
447.91347364990378,3.512434460117527e-05
447.93344143673505,5.2790872432627072e-05
447.95340922356633,7.0257833474074969e-05
447.97337701039754,8.7526077968441397e-05
447.99334479722881,0.00010459645615879388
448.01331258406009,0.00012146981828805377
448.0332803708913,0.00013814701459914565
448.05324815772258,0.00015462889533513464
448.07321594455385,0.00017091631073894384
448.09318373138507,0.00018701011105349703
448.11315151821634,0.00020291114652185789
448.13311930504761,0.00021862026738695138
448.15308709187889,0.00023413832389174611
448.1730548787101,0.00024946616627917153
448.19302266554138,0.00026460464479228488
448.21299045237265,0.00027955460967401185
448.23295823920387,0.00029431691116728277
448.25292602603514,0.00030889239951515182
448.27289381286641,0.00032328192496054736
448.29286159969763,0.00033748633774640047
448.3128293865289,0.00035150648811576077
448.33279717336018,0.00036534322631156022
448.35276496019139,0.00037899740257673042
448.37273274702267,0.00039246986715431943
448.39270053385394,0.00040576147028725947
448.41266832068516,0.00041887306221848243
448.43263610751643,0.0004318054931910357
448.4526038943477,0.00044455961344785081
448.47257168117892,0.00045713627323186305
448.49253946801019,0.00046953632278611614
448.51250725484147,0.00048176061235354349
448.53247504167274,0.00049380999217711499
448.55244282850396,0.00050568531249976952
448.57241061533523,0.00051738742356454424
448.5923784021665,0.00052891717561437575
448.61234618899772,0.00054027541889220326
448.63231397582899,0.0005514630036410616
448.65228176266027,0.00056248078010388901
448.67224954949148,0.00057332959852362565
448.69221733632276,0.00058401030914330334
448.71218512315403,0.00059452376220586202
448.73215290998525,0.00060487080795424417
448.75212069681652,0.00061505229663147735
448.77208848364779,0.00062506907848050369
448.79205627047901,0.00063492200374426575
448.81202405731028,0.0006446119226657909
448.83199184414156,0.00065413968548802049
448.85195963097283,0.00066350614245392573
448.87192741780405,0.00067271214380645178
448.89189520463532,0.00068175853978862078
448.91186299146659,0.0006906461806433777
448.93183077829781,0.00069937591661366812
448.95179856512908,0.00070794859794251236
448.97176635196035,0.00071636507487285645
448.99173413879157,0.0007246261976476474
449.01170192562284,0.00073273281650990303
449.03166971245412,0.00074068578170257045
449.05163749928533,0.00074848594346859764
449.07160528611661,0.00075613415205100015
449.09157307294788,0.00076363125769272693
449.1115408597791,0.0007709781106367262
449.13150864661037,0.00077817556112601228
449.15147643344164,0.0007852244594035335
449.17144422027292,0.00079212565571226148
449.19141200710413,0.0007988800002951468
449.21137979393541,0.00080548834339519882
449.23134758076668,0.00081195153525536942
449.2513153675979,0.00081827042611861084
449.27128315442917,0.00082444586622793014
449.29125094126044,0.00083047870582627931
449.31121872809166,0.0008363697951566133
449.33118651492293,0.00084211998446193494
449.35115430175421,0.00084773012398519938
449.37112208858542,0.000853201063969361
449.3910898754167,0.00085853365465742189
449.41105766224797,0.00086372874629233676
449.43102544907919,0.00086878718911706282
449.45099323591046,0.00087370983337459781
449.47096102274173,0.0008784975293078997
449.49092880957301,0.00088315112715993762
449.51089659640422,0.00088767147717367084
449.5308643832355,0.00089205942959209535
449.55083217006677,0.00089631583465816828
449.57079995689799,0.00090044154261484887
449.59076774372926,0.00090443740370513195
449.61073553056053,0.00090830426817197537
449.63070331739175,0.00091204298625834003
449.65067110422302,0.00091565440820721739
449.6706388910543,0.00091913938426156725
449.69060667788551,0.00092249876466435105
449.71057446471679,0.00092573339965855872
449.73054225154806,0.00092884413948715139
449.75051003837928,0.00093183183439309058
449.77047782521055,0.00093469733461936473
449.79044561204182,0.00093744149040893569
449.8104133988731,0.00094006515200477315
449.83038118570431,0.00094256916964984255
449.85034897253558,0.00094495439358712732
449.87031675936686,0.0009472216740595915
449.89028454619807,0.00094937186131019988
449.91025233302935,0.00095140580558193504
449.93022011986062,0.00095332435711776144
449.95018790669184,0.00095512836616064528
449.97015569352311,0.00095681868295356557
449.99012348035438,0.00095839615773949055
450.0100912671856,0.00095986164076138482
450.03005905401687,0.00096121598226222833
450.05002684084815,0.00096246003248498676
450.06999462767936,0.00096359464167262803
450.08996241451064,0.00096462066006812962
450.10993020134191,0.00096553893791445796
450.12989798817318,0.00096635032545458455
450.1498657750044,0.00096705567293147755
450.16983356183567,0.00096765583058811173
450.18980134866695,0.0009681516486674559
450.20976913549816,0.00096854397741247982
450.22973692232944,0.000968833667066156
450.24970470916071,0.00096902156787145432
450.26967249599193,0.00096910853007134467
450.2896402828232,0.00096909540390879866
450.30960806965447,0.00096898303962678674
450.32957585648569,0.00096877228746827956
450.34954364331696,0.00096846399767624731
450.36951143014824,0.00096805902049366054
450.38947921697945,0.00096755820616349218
450.40944700381073,0.00096696240492870963
450.429414790642,0.0009662724670322846
450.44938257747322,0.00096548924271719089
450.46935036430449,0.00096461358222639309
450.48931815113576,0.00096364633580286595
450.50928593796704,0.00096258835368957904
450.52925372479825,0.00096144048612950626
450.54922151162953,0.0009602035833656124
450.5691892984608,0.00095887849564087104
450.58915708529202,0.00095746607319825673
450.60912487212329,0.00095596716628073175
450.62909265895456,0.00095438262513127187
450.64906044578578,0.00095271329999285163
450.66902823261705,0.00095096004110843213
450.68899601944833,0.00094912369872098955
450.70896380627954,0.0009472051230734991
450.72893159311081,0.00094520516440892133
450.74889937994209,0.00094312467297023156
450.7688671667733,0.00094096449900040759
450.78883495360458,0.00093872549274240694
450.80880274043585,0.00093640850443920602
450.82877052726712,0.00093401438433377698
450.84873831409834,0.00093154398266909622
450.86870610092961,0.00092899814968812051
450.88867388776089,0.0009263777356338283
450.9086416745921,0.00092368359074919719
450.92860946142338,0.00092091656527718327
450.94857724825465,0.00091807750946076394
450.96854503508587,0.0009151672735429185
450.98851282191714,0.00091218670776660145
451.00848060874841,0.00090913666237479093
451.02844839557963,0.00090601798761046689
451.0484161824109,0.00090283153371658264
451.06838396924218,0.00089957815093611728
451.08835175607339,0.00089625868951205068
451.10831954290467,0.00089287399968733517
451.12828732973594,0.00088942493170495048
451.14825511656721,0.00088591233580786728
451.16822290339843,0.00088233706223906662
451.1881906902297,0.00087869996124149865
451.20815847706098,0.00087500188305814411
451.22812626389219,0.0008712436779319847
451.24809405072347,0.00086742619610596905
451.26806183755474,0.00086355028782307954
451.28802962438596,0.00085961680332629698
451.30799741121723,0.00085562659285857057
451.3279651980485,0.00085158050666288114
451.34793298487972,0.00084747939498221181
451.36790077171099,0.00084332410805950959
451.38786855854227,0.00083911549613775716
451.40783634537348,0.00083485440945993666
451.42780413220476,0.000830541698268995
451.44777191903603,0.00082617821280791496
451.4677397058673,0.00082176480331966665
451.48770749269852,0.00081730232004723438
451.50767527952979,0.00081279161323356223
451.52764306636107,0.0008082335331216344
451.54761085319228,0.00080362892995443445
451.56757864002356,0.00079897865397490721
451.58754642685483,0.0007942835554260358
451.60751421368604,0.00078954448455080463
451.62748200051732,0.00078476229159215726
451.64744978734859,0.00077993782679307798
451.66741757417981,0.00077507194039655154
451.68738536101108,0.00077016548264552008
451.70735314784235,0.00076521930378296897
451.72732093467357,0.00076023425405188287
451.74728872150484,0.00075521118369520379
451.76725650833612,0.00075015094295591701
451.78722429516733,0.00074505438207700717
