energy,intensity
445.99906773653208,-0.23072703689466514
446.01831437545991,-0.22837229326575179
446.03756101438779,-0.22603052462192083
446.05680765331562,-0.22370170035267109
446.07605429224344,-0.22138578984748053
446.09530093117127,-0.21908276249583389
446.11454757009915,-0.21679258768720944
446.13379420902697,-0.2145152348111056
446.1530408479548,-0.21225067325700031
446.17228748688262,-0.20999887241437856
446.19153412581051,-0.20775980167271862
446.21078076473833,-0.20553343042151848
446.23002740366616,-0.20331972805025653
446.24927404259398,-0.20111866394841763
446.26852068152186,-0.19893020750548002
446.28776732044969,-0.19675432811094176
446.30701395937751,-0.19459099515428113
446.32626059830534,-0.19244017802498289
446.34550723723322,-0.19030184611252582
446.36475387616105,-0.1881759688064073
446.38400051508887,-0.18606251549610583
446.4032471540167,-0.18396145557110644
446.42249379294458,-0.18187275842088774
446.4417404318724,-0.17979639343494691
446.46098707080023,-0.17773233000276273
446.48023370972805,-0.1756805375138201
446.49948034865594,-0.17364098535759773
446.51872698758376,-0.17161364292359266
446.53797362651159,-0.16959847960128369
446.55722026543941,-0.16759546478015577
446.57646690436729,-0.16560456784968777
446.59571354329512,-0.16362575819937633
446.61496018222294,-0.16165900521870064
446.63420682115077,-0.15970427829714531
446.65345346007865,-0.15776154682418966
446.67270009900648,-0.15583078018932997
446.6919467379343,-0.15391194778204534
446.71119337686213,-0.15200501899182073
446.73044001579001,-0.15010996320813538
446.74968665471783,-0.14822674982048537
446.76893329364566,-0.14635534821834992
446.78817993257348,-0.14449572779121397
446.80742657150137,-0.14264785792855686
446.82667321042919,-0.14081170801987442
446.84591984935702,-0.13898724745464619
446.86516648828484,-0.13717444562235676
446.88441312721272,-0.13537327191248599
446.90365976614055,-0.13358369571452916
446.92290640506837,-0.13180568641796594
446.9421530439962,-0.1300392134122812
446.96139968292408,-0.12828424608695463
446.98064632185191,-0.12654075383148139
446.99989296077973,-0.12480870603534128
447.01913959970756,-0.1230880720880191
447.03838623863544,-0.12137882137899472
447.05763287756326,-0.11968092329776307
